Entity ID,Start Date,End Date,Satellite,Projection,Zone Code,Datum Code,Year of Composite,Region,Number of Days,Available Bands,Date Updated,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
AAUS199922523114,1999/08/13,1999/08/19,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,7 Day Composite,14,2003/09/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199922523114,AAUS199922523114,http://earthexplorer.usgs.gov/download/options/2751/AAUS199922523114
AAUS199922523814,1999/08/13,1999/08/26,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,14 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199922523814,AAUS199922523814,http://earthexplorer.usgs.gov/download/options/2751/AAUS199922523814
AAUS199921822414,1999/08/06,1999/08/12,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,7 Day Composite,14,2003/09/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199921822414,AAUS199921822414,http://earthexplorer.usgs.gov/download/options/2751/AAUS199921822414
AAUS199921823114,1999/08/06,1999/08/19,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,14 Day Composite,14,2003/09/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199921823114,AAUS199921823114,http://earthexplorer.usgs.gov/download/options/2751/AAUS199921823114
AAUS199921121714,1999/07/30,1999/08/05,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,7 Day Composite,14,2003/09/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199921121714,AAUS199921121714,http://earthexplorer.usgs.gov/download/options/2751/AAUS199921121714
AAUS199921122414,1999/07/30,1999/08/12,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,14 Day Composite,14,2003/09/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199921122414,AAUS199921122414,http://earthexplorer.usgs.gov/download/options/2751/AAUS199921122414
AAUS199920421714,1999/07/23,1999/08/05,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,14 Day Composite,14,2003/09/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199920421714,AAUS199920421714,http://earthexplorer.usgs.gov/download/options/2751/AAUS199920421714
AAUS199920421014,1999/07/23,1999/07/29,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,7 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199920421014,AAUS199920421014,http://earthexplorer.usgs.gov/download/options/2751/AAUS199920421014
AAUS199919720314,1999/07/16,1999/07/22,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,7 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199919720314,AAUS199919720314,http://earthexplorer.usgs.gov/download/options/2751/AAUS199919720314
AAUS199919721014,1999/07/16,1999/07/29,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,14 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199919721014,AAUS199919721014,http://earthexplorer.usgs.gov/download/options/2751/AAUS199919721014
AAUS199919020314,1999/07/09,1999/07/22,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,14 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199919020314,AAUS199919020314,http://earthexplorer.usgs.gov/download/options/2751/AAUS199919020314
AAUS199919019614,1999/07/09,1999/07/15,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,7 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199919019614,AAUS199919019614,http://earthexplorer.usgs.gov/download/options/2751/AAUS199919019614
AAUS199918319614,1999/07/02,1999/07/15,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,14 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199918319614,AAUS199918319614,http://earthexplorer.usgs.gov/download/options/2751/AAUS199918319614
AAUS199918318914,1999/07/02,1999/07/08,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,7 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199918318914,AAUS199918318914,http://earthexplorer.usgs.gov/download/options/2751/AAUS199918318914
AAUS199917618914,1999/06/25,1999/07/08,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,14 Day Composite,14,2003/09/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199917618914,AAUS199917618914,http://earthexplorer.usgs.gov/download/options/2751/AAUS199917618914
AAUS199917618214,1999/06/25,1999/07/01,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,7 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199917618214,AAUS199917618214,http://earthexplorer.usgs.gov/download/options/2751/AAUS199917618214
AAUS199916917514,1999/06/18,1999/06/24,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,7 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199916917514,AAUS199916917514,http://earthexplorer.usgs.gov/download/options/2751/AAUS199916917514
AAUS199916918214,1999/06/18,1999/07/01,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,14 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199916918214,AAUS199916918214,http://earthexplorer.usgs.gov/download/options/2751/AAUS199916918214
AAUS199916216814,1999/06/11,1999/06/17,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,7 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199916216814,AAUS199916216814,http://earthexplorer.usgs.gov/download/options/2751/AAUS199916216814
AAUS199916217514,1999/06/11,1999/06/24,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,14 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199916217514,AAUS199916217514,http://earthexplorer.usgs.gov/download/options/2751/AAUS199916217514
AAUS199915516114,1999/06/04,1999/06/10,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,7 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199915516114,AAUS199915516114,http://earthexplorer.usgs.gov/download/options/2751/AAUS199915516114
AAUS199915516814,1999/06/04,1999/06/17,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,14 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199915516814,AAUS199915516814,http://earthexplorer.usgs.gov/download/options/2751/AAUS199915516814
AAUS199914815414,1999/05/28,1999/06/03,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,7 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199914815414,AAUS199914815414,http://earthexplorer.usgs.gov/download/options/2751/AAUS199914815414
AAUS199914816114,1999/05/28,1999/06/10,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,14 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199914816114,AAUS199914816114,http://earthexplorer.usgs.gov/download/options/2751/AAUS199914816114
AAUS199914114714,1999/05/21,1999/05/27,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,7 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199914114714,AAUS199914114714,http://earthexplorer.usgs.gov/download/options/2751/AAUS199914114714
AAUS199914115414,1999/05/21,1999/06/03,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,14 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199914115414,AAUS199914115414,http://earthexplorer.usgs.gov/download/options/2751/AAUS199914115414
AAUS199913414014,1999/05/14,1999/05/20,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,7 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199913414014,AAUS199913414014,http://earthexplorer.usgs.gov/download/options/2751/AAUS199913414014
AAUS199913414714,1999/05/14,1999/05/27,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,14 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199913414714,AAUS199913414714,http://earthexplorer.usgs.gov/download/options/2751/AAUS199913414714
AAUS199912713314,1999/05/07,1999/05/13,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,7 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199912713314,AAUS199912713314,http://earthexplorer.usgs.gov/download/options/2751/AAUS199912713314
AAUS199912714014,1999/05/07,1999/05/20,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1999,US,14 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199912714014,AAUS199912714014,http://earthexplorer.usgs.gov/download/options/2751/AAUS199912714014
AAUS199826828114,1998/09/25,1998/10/08,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1998,US,14 Day Composite,14,2003/09/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199826828114,AAUS199826828114,http://earthexplorer.usgs.gov/download/options/2751/AAUS199826828114
AAUS199826827414,1998/09/25,1998/10/01,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1998,US,7 Day Composite,14,2003/09/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199826827414,AAUS199826827414,http://earthexplorer.usgs.gov/download/options/2751/AAUS199826827414
AAUS199826127414,1998/09/18,1998/10/01,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1998,US,14 Day Composite,14,2003/09/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199826127414,AAUS199826127414,http://earthexplorer.usgs.gov/download/options/2751/AAUS199826127414
AAUS199826126714,1998/09/18,1998/09/24,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1998,US,7 Day Composite,14,2003/09/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199826126714,AAUS199826126714,http://earthexplorer.usgs.gov/download/options/2751/AAUS199826126714
AAUS199825426714,1998/09/11,1998/09/24,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1998,US,14 Day Composite,14,2003/09/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199825426714,AAUS199825426714,http://earthexplorer.usgs.gov/download/options/2751/AAUS199825426714
AAUS199825426014,1998/09/11,1998/09/17,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1998,US,7 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199825426014,AAUS199825426014,http://earthexplorer.usgs.gov/download/options/2751/AAUS199825426014
AAUS199824726014,1998/09/04,1998/09/17,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1998,US,14 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199824726014,AAUS199824726014,http://earthexplorer.usgs.gov/download/options/2751/AAUS199824726014
AAUS199824725314,1998/09/04,1998/09/10,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1998,US,7 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199824725314,AAUS199824725314,http://earthexplorer.usgs.gov/download/options/2751/AAUS199824725314
AAUS199824025314,1998/08/28,1998/09/10,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1998,US,14 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199824025314,AAUS199824025314,http://earthexplorer.usgs.gov/download/options/2751/AAUS199824025314
AAUS199824024614,1998/08/28,1998/09/03,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1998,US,7 Day Composite,14,2003/09/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199824024614,AAUS199824024614,http://earthexplorer.usgs.gov/download/options/2751/AAUS199824024614
AAUS199823324614,1998/08/21,1998/09/03,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1998,US,14 Day Composite,14,2003/09/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199823324614,AAUS199823324614,http://earthexplorer.usgs.gov/download/options/2751/AAUS199823324614
AAUS199823323914,1998/08/21,1998/08/27,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1998,US,7 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199823323914,AAUS199823323914,http://earthexplorer.usgs.gov/download/options/2751/AAUS199823323914
AAUS199822623914,1998/08/14,1998/08/27,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1998,US,14 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199822623914,AAUS199822623914,http://earthexplorer.usgs.gov/download/options/2751/AAUS199822623914
AAUS199822623214,1998/08/14,1998/08/20,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1998,US,7 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199822623214,AAUS199822623214,http://earthexplorer.usgs.gov/download/options/2751/AAUS199822623214
AAUS199821922514,1998/08/07,1998/08/13,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1998,US,7 Day Composite,14,2003/09/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199821922514,AAUS199821922514,http://earthexplorer.usgs.gov/download/options/2751/AAUS199821922514
AAUS199821923214,1998/08/07,1998/08/20,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1998,US,14 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199821923214,AAUS199821923214,http://earthexplorer.usgs.gov/download/options/2751/AAUS199821923214
AAUS199821221814,1998/07/31,1998/08/06,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1998,US,7 Day Composite,14,2003/09/24,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199821221814,AAUS199821221814,http://earthexplorer.usgs.gov/download/options/2751/AAUS199821221814
AAUS199821222514,1998/07/31,1998/08/13,NOAA-14,Lambert Azimuthal Equal Area,62,Sphere; US only,1998,US,14 Day Composite,14,2003/09/25,22°28'45.80"N,75°24'58.86"W,48°24'11.02"N,128°31'48.22"W,46°42'17.64"N,65°23'40.74"W,22°28'45.80"N,75°24'58.86"W,23°35'01.54"N,119°58'20.24"W,22.47939,-75.41635,48.40306,-128.53006,46.7049,-65.39465,22.47939,-75.41635,23.58376,-119.97229,AAUS199821222514,AAUS199821222514,http://earthexplorer.usgs.gov/download/options/2751/AAUS199821222514
