 -92.7500    	  452.051    	  445.717    	  477.450    	  483.527    	  467.731    	  450.273    	  448.803    
 -92.2500    	  426.656    	  439.226    	  445.410    	  451.338    	  439.480    	  435.317    	  463.859    
 -91.7500    	  438.664    	  435.219    	  430.864    	  416.268    	  422.434    	  434.972    	  458.558    
 -91.2500    	  439.606    	  438.281    	  423.497    	  392.344    	  384.086    	  402.687    	  433.361    
    Mar 1984	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  359.628    	  365.046    	  356.714    	  369.616    	  351.285    	  365.852    	  366.282    
 -95.2500    	  369.996    	  366.451    	  365.475    	  366.936    	  381.108    	  415.516    	  374.216    
 -94.7500    	  394.463    	  389.494    	  384.333    	  401.081    	  410.595    	  431.686    	  388.739    
 -94.2500    	  394.460    	  385.804    	  412.688    	  421.241    	  426.814    	  420.404    	  389.695    
 -93.7500    	  403.626    	  402.855    	  430.856    	  459.264    	  444.700    	  423.517    	  396.870    
 -93.2500    	  448.059    	  417.328    	  459.094    	  480.120    	  459.224    	  434.640    	  436.698    
 -92.7500    	  459.968    	  441.900    	  467.268    	  473.634    	  458.058    	  443.370    	  442.889    
 -92.2500    	  436.709    	  434.313    	  438.349    	  443.240    	  432.121    	  430.482    	  458.134    
 -91.7500    	  449.821    	  436.965    	  426.085    	  410.494    	  416.037    	  432.133    	  450.115    
 -91.2500    	  460.431    	  447.467    	  424.277    	  390.305    	  375.504    	  395.423    	  425.636    
    Apr 1984	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  438.210    	  439.304    	  421.629    	  422.543    	  412.919    	  421.199    	  408.019    
 -95.2500    	  428.546    	  439.537    	  432.708    	  418.146    	  446.256    	  468.985    	  410.168    
 -94.7500    	  445.555    	  447.192    	  453.786    	  480.898    	  484.967    	  483.474    	  417.736    
 -94.2500    	  449.264    	  435.465    	  466.469    	  476.846    	  474.764    	  465.121    	  420.073    
 -93.7500    	  464.062    	  452.524    	  470.223    	  493.269    	  478.815    	  460.902    	  434.864    
 -93.2500    	  486.127    	  454.299    	  495.773    	  506.718    	  488.622    	  472.698    	  466.772    
 -92.7500    	  493.095    	  469.373    	  492.062    	  499.011    	  480.835    	  475.262    	  467.499    
 -92.2500    	  474.052    	  452.766    	  451.565    	  466.568    	  454.731    	  459.237    	  476.156    
 -91.7500    	  485.060    	  460.937    	  440.991    	  426.922    	  436.885    	  452.148    	  470.009    
 -91.2500    	  496.090    	  481.183    	  452.476    	  410.054    	  389.929    	  405.580    	  444.958    
    May 1984	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  485.049    	  491.491    	  480.607    	  477.682    	  486.953    	  478.525    	  444.748    
 -95.2500    	  466.354    	  498.811    	  494.993    	  468.781    	  517.503    	  522.581    	  445.841    
 -94.7500    	  470.041    	  506.554    	  520.524    	  541.282    	  551.169    	  530.305    	  450.818    
 -94.2500    	  483.753    	  499.826    	  531.068    	  525.321    	  517.638    	  496.126    	  451.901    
 -93.7500    	  506.720    	  502.049    	  517.904    	  531.804    	  513.225    	  489.355    	  465.723    
 -93.2500    	  517.743    	  488.793    	  535.535    	  540.717    	  520.516    	  498.649    	  489.487    
 -92.7500    	  523.288    	  492.833    	  528.430    	  529.633    	  511.198    	  501.306    	  483.832    
 -92.2500    	  510.838    	  470.612    	  480.143    	  495.007    	  486.798    	  486.808    	  486.317    
 -91.7500    	  516.570    	  485.722    	  468.809    	  453.243    	  466.514    	  477.314    	  485.659    
 -91.2500    	  525.133    	  511.238    	  486.889    	  438.640    	  415.545    	  426.726    	  467.539    
    Jun 1984	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
