X	Y	T	NOAA NCEP CPC GMSM w
degree_east	degree_north	months since 1960-01-01	mm
   -93.75000    	    41.25000    	    576.5000    	    459.4710    
   -93.25000    	    41.25000    	    576.5000    	    430.0091    
   -92.75000    	    41.25000    	    576.5000    	    474.1662    
   -92.25000    	    41.25000    	    576.5000    	    454.7171    
   -91.75000    	    41.25000    	    576.5000    	    452.2953    
   -91.25000    	    41.25000    	    576.5000    	    396.6352    
   -95.75000    	    41.75000    	    576.5000    	    404.1571    
   -95.25000    	    41.75000    	    576.5000    	    408.5599    
   -94.75000    	    41.75000    	    576.5000    	    416.3126    
   -94.25000    	    41.75000    	    576.5000    	    436.4153    
   -93.75000    	    41.75000    	    576.5000    	    416.8141    
   -93.25000    	    41.75000    	    576.5000    	    444.1539    
   -92.75000    	    41.75000    	    576.5000    	    472.9062    
   -92.25000    	    41.75000    	    576.5000    	    457.4736    
   -91.75000    	    41.75000    	    576.5000    	    449.5033    
   -91.25000    	    41.75000    	    576.5000    	    472.3917    
   -95.75000    	    42.25000    	    576.5000    	    378.2050    
   -95.25000    	    42.25000    	    576.5000    	    410.9888    
   -94.75000    	    42.25000    	    576.5000    	    405.6601    
   -94.25000    	    42.25000    	    576.5000    	    397.0168    
   -93.75000    	    42.25000    	    576.5000    	    418.7898    
   -93.25000    	    42.25000    	    576.5000    	    450.8452    
   -92.75000    	    42.25000    	    576.5000    	    444.2206    
   -92.25000    	    42.25000    	    576.5000    	    427.5128    
   -91.75000    	    42.25000    	    576.5000    	    483.8497    
   -91.25000    	    42.25000    	    576.5000    	    492.3139    
   -95.75000    	    42.75000    	    576.5000    	    350.5201    
   -95.25000    	    42.75000    	    576.5000    	    399.1284    
   -94.75000    	    42.75000    	    576.5000    	    397.1826    
   -94.25000    	    42.75000    	    576.5000    	    400.3245    
   -93.75000    	    42.75000    	    576.5000    	    398.9148    
   -93.25000    	    42.75000    	    576.5000    	    436.1331    
   -92.75000    	    42.75000    	    576.5000    	    451.4643    
   -92.25000    	    42.75000    	    576.5000    	    440.7667    
   -91.75000    	    42.75000    	    576.5000    	    480.6292    
   -91.25000    	    42.75000    	    576.5000    	    482.4417    
   -95.75000    	    43.25000    	    576.5000    	    353.9965    
   -95.25000    	    43.25000    	    576.5000    	    399.7955    
   -94.75000    	    43.25000    	    576.5000    	    399.7789    
   -94.25000    	    43.25000    	    576.5000    	    427.3596    
   -93.75000    	    43.25000    	    576.5000    	    432.6013    
   -93.25000    	    43.25000    	    576.5000    	    437.4998    
   -92.75000    	    43.25000    	    576.5000    	    434.6218    
   -92.25000    	    43.25000    	    576.5000    	    476.8632    
   -91.75000    	    43.25000    	    576.5000    	    474.7026    
   -91.25000    	    43.25000    	    576.5000    	    511.5363    
   -95.75000    	    40.25000    	    577.5000    	    436.6459    
   -95.25000    	    40.25000    	    577.5000    	    442.0989    
   -94.75000    	    40.25000    	    577.5000    	    451.0891    
   -94.25000    	    40.25000    	    577.5000    	    465.3737    
   -93.75000    	    40.25000    	    577.5000    	    449.8446    
   -93.25000    	    40.25000    	    577.5000    	    447.5163    
   -92.75000    	    40.25000    	    577.5000    	    444.6892    
   -92.25000    	    40.25000    	    577.5000    	    442.1448    
   -91.75000    	    40.25000    	    577.5000    	    360.3297    
   -91.25000    	    40.25000    	    577.5000    	    354.3792    
   -95.75000    	    40.75000    	    577.5000    	    424.0741    
   -95.25000    	    40.75000    	    577.5000    	    463.0652    
   -94.75000    	    40.75000    	    577.5000    	    455.3560    
   -94.25000    	    40.75000    	    577.5000    	    450.5553    
   -93.75000    	    40.75000    	    577.5000    	    439.7986    
   -93.25000    	    40.75000    	    577.5000    	    486.7324    
   -92.75000    	    40.75000    	    577.5000    	    465.1581    
   -92.25000    	    40.75000    	    577.5000    	    464.2027    
   -91.75000    	    40.75000    	    577.5000    	    461.3666    
   -91.25000    	    40.75000    	    577.5000    	    396.2711    
   -95.75000    	    41.25000    	    577.5000    	    402.0541    
   -95.25000    	    41.25000    	    577.5000    	    428.6677    
   -94.75000    	    41.25000    	    577.5000    	    456.3873    
   -94.25000    	    41.25000    	    577.5000    	    455.0431    
   -93.75000    	    41.25000    	    577.5000    	    448.8734    
   -93.25000    	    41.25000    	    577.5000    	    424.3418    
   -92.75000    	    41.25000    	    577.5000    	    476.1785    
   -92.25000    	    41.25000    	    577.5000    	    455.5289    
   -91.75000    	    41.25000    	    577.5000    	    456.2282    
   -91.25000    	    41.25000    	    577.5000    	    403.6933    
   -95.75000    	    41.75000    	    577.5000    	    383.9738    
   -95.25000    	    41.75000    	    577.5000    	    384.4925    
   -94.75000    	    41.75000    	    577.5000    	    393.7412    
   -94.25000    	    41.75000    	    577.5000    	    416.6815    
   -93.75000    	    41.75000    	    577.5000    	    404.5981    
   -93.25000    	    41.75000    	    577.5000    	    431.7005    
   -92.75000    	    41.75000    	    577.5000    	    465.5211    
   -92.25000    	    41.75000    	    577.5000    	    456.7415    
   -91.75000    	    41.75000    	    577.5000    	    450.3406    
   -91.25000    	    41.75000    	    577.5000    	    478.6497    
   -95.75000    	    42.25000    	    577.5000    	    362.2249    
   -95.25000    	    42.25000    	    577.5000    	    395.2104    
   -94.75000    	    42.25000    	    577.5000    	    390.8133    
   -94.25000    	    42.25000    	    577.5000    	    382.3725    
   -93.75000    	    42.25000    	    577.5000    	    403.8084    
   -93.25000    	    42.25000    	    577.5000    	    438.1608    
   -92.75000    	    42.25000    	    577.5000    	    437.0698    
   -92.25000    	    42.25000    	    577.5000    	    424.0521    
   -91.75000    	    42.25000    	    577.5000    	    478.8106    
   -91.25000    	    42.25000    	    577.5000    	    493.1906    
   -95.75000    	    42.75000    	    577.5000    	    333.9145    
   -95.25000    	    42.75000    	    577.5000    	    379.7365    
   -94.75000    	    42.75000    	    577.5000    	    381.1534    
   -94.25000    	    42.75000    	    577.5000    	    381.6383    
   -93.75000    	    42.75000    	    577.5000    	    382.8408    
   -93.25000    	    42.75000    	    577.5000    	    420.9384    
   -92.75000    	    42.75000    	    577.5000    	    439.0412    
   -92.25000    	    42.75000    	    577.5000    	    428.0461    
   -91.75000    	    42.75000    	    577.5000    	    468.1262    
   -91.25000    	    42.75000    	    577.5000    	    473.3686    
   -95.75000    	    43.25000    	    577.5000    	    332.3352    
   -95.25000    	    43.25000    	    577.5000    	    375.2891    
   -94.75000    	    43.25000    	    577.5000    	    377.0822    
   -94.25000    	    43.25000    	    577.5000    	    399.7937    
   -93.75000    	    43.25000    	    577.5000    	    409.0646    
   -93.25000    	    43.25000    	    577.5000    	    418.1548    
   -92.75000    	    43.25000    	    577.5000    	    420.1318    
   -92.25000    	    43.25000    	    577.5000    	    457.3329    
   -91.75000    	    43.25000    	    577.5000    	    462.8168    
   -91.25000    	    43.25000    	    577.5000    	    500.8892    
   -95.75000    	    40.25000    	    578.5000    	    436.5749    
   -95.25000    	    40.25000    	    578.5000    	    449.3009    
   -94.75000    	    40.25000    	    578.5000    	    458.4255    
   -94.25000    	    40.25000    	    578.5000    	    475.9312    
   -93.75000    	    40.25000    	    578.5000    	    463.7644    
   -93.25000    	    40.25000    	    578.5000    	    461.2401    
   -92.75000    	    40.25000    	    578.5000    	    467.6795    
   -92.25000    	    40.25000    	    578.5000    	    470.3390    
   -91.75000    	    40.25000    	    578.5000    	    396.0405    
   -91.25000    	    40.25000    	    578.5000    	    390.2805    
   -95.75000    	    40.75000    	    578.5000    	    410.0673    
   -95.25000    	    40.75000    	    578.5000    	    451.0131    
   -94.75000    	    40.75000    	    578.5000    	    446.4149    
   -94.25000    	    40.75000    	    578.5000    	    448.0934    
   -93.75000    	    40.75000    	    578.5000    	    440.3542    
   -93.25000    	    40.75000    	    578.5000    	    488.6649    
   -92.75000    	    40.75000    	    578.5000    	    470.2047    
   -92.25000    	    40.75000    	    578.5000    	    472.7538    
   -91.75000    	    40.75000    	    578.5000    	    475.8320    
   -91.25000    	    40.75000    	    578.5000    	    413.0135    
   -95.75000    	    41.25000    	    578.5000    	    383.0990    
   -95.25000    	    41.25000    	    578.5000    	    407.9458    
   -94.75000    	    41.25000    	    578.5000    	    440.5951    
   -94.25000    	    41.25000    	    578.5000    	    449.2880    
   -93.75000    	    41.25000    	    578.5000    	    443.8185    
   -93.25000    	    41.25000    	    578.5000    	    418.9265    
   -92.75000    	    41.25000    	    578.5000    	    477.7423    
   -92.25000    	    41.25000    	    578.5000    	    462.6863    
   -91.75000    	    41.25000    	    578.5000    	    466.1967    
   -91.25000    	    41.25000    	    578.5000    	    411.5089    
   -95.75000    	    41.75000    	    578.5000    	    368.7669    
   -95.25000    	    41.75000    	    578.5000    	    366.1651    
   -94.75000    	    41.75000    	    578.5000    	    380.2705    
   -94.25000    	    41.75000    	    578.5000    	    407.0741    
   -93.75000    	    41.75000    	    578.5000    	    397.7793    
   -93.25000    	    41.75000    	    578.5000    	    423.6165    
   -92.75000    	    41.75000    	    578.5000    	    459.8588    
   -92.25000    	    41.75000    	    578.5000    	    457.0180    
   -91.75000    	    41.75000    	    578.5000    	    456.0829    
   -91.25000    	    41.75000    	    578.5000    	    489.3512    
   -95.75000    	    42.25000    	    578.5000    	    349.3231    
   -95.25000    	    42.25000    	    578.5000    	    380.5031    
   -94.75000    	    42.25000    	    578.5000    	    378.6454    
   -94.25000    	    42.25000    	    578.5000    	    375.7278    
   -93.75000    	    42.25000    	    578.5000    	    395.4339    
   -93.25000    	    42.25000    	    578.5000    	    428.7675    
   -92.75000    	    42.25000    	    578.5000    	    432.4330    
   -92.25000    	    42.25000    	    578.5000    	    423.1368    
   -91.75000    	    42.25000    	    578.5000    	    479.4474    
   -91.25000    	    42.25000    	    578.5000    	    497.7584    
   -95.75000    	    42.75000    	    578.5000    	    323.1191    
   -95.25000    	    42.75000    	    578.5000    	    365.3904    
   -94.75000    	    42.75000    	    578.5000    	    370.6118    
   -94.25000    	    42.75000    	    578.5000    	    365.8980    
   -93.75000    	    42.75000    	    578.5000    	    368.0995    
   -93.25000    	    42.75000    	    578.5000    	    407.5564    
   -92.75000    	    42.75000    	    578.5000    	    428.7720    
   -92.25000    	    42.75000    	    578.5000    	    416.5981    
   -91.75000    	    42.75000    	    578.5000    	    455.4305    
   -91.25000    	    42.75000    	    578.5000    	    463.3690    
   -95.75000    	    43.25000    	    578.5000    	    323.1771    
   -95.25000    	    43.25000    	    578.5000    	    359.6349    
   -94.75000    	    43.25000    	    578.5000    	    358.6156    
   -94.25000    	    43.25000    	    578.5000    	    374.8826    
   -93.75000    	    43.25000    	    578.5000    	    387.2850    
   -93.25000    	    43.25000    	    578.5000    	    401.1589    
   -92.75000    	    43.25000    	    578.5000    	    406.8029    
   -92.25000    	    43.25000    	    578.5000    	    439.0435    
   -91.75000    	    43.25000    	    578.5000    	    446.2079    
   -91.25000    	    43.25000    	    578.5000    	    484.2357    
   -95.75000    	    40.25000    	    579.5000    	    452.6450    
   -95.25000    	    40.25000    	    579.5000    	    465.1961    
   -94.75000    	    40.25000    	    579.5000    	    486.6800    
   -94.25000    	    40.25000    	    579.5000    	    514.4355    
   -93.75000    	    40.25000    	    579.5000    	    500.8734    
   -93.25000    	    40.25000    	    579.5000    	    500.2420    
   -92.75000    	    40.25000    	    579.5000    	    504.5147    
   -92.25000    	    40.25000    	    579.5000    	    501.9512    
   -91.75000    	    40.25000    	    579.5000    	    430.0471    
   -91.25000    	    40.25000    	    579.5000    	    427.4303    
   -95.75000    	    40.75000    	    579.5000    	    430.2634    
   -95.25000    	    40.75000    	    579.5000    	    458.4234    
   -94.75000    	    40.75000    	    579.5000    	    453.8114    
   -94.25000    	    40.75000    	    579.5000    	    468.2450    
   -93.75000    	    40.75000    	    579.5000    	    467.0013    
   -93.25000    	    40.75000    	    579.5000    	    516.4913    
   -92.75000    	    40.75000    	    579.5000    	    498.2356    
   -92.25000    	    40.75000    	    579.5000    	    500.7996    
   -91.75000    	    40.75000    	    579.5000    	    499.7782    
   -91.25000    	    40.75000    	    579.5000    	    440.0666    
   -95.75000    	    41.25000    	    579.5000    	    408.2997    
   -95.25000    	    41.25000    	    579.5000    	    427.3364    
   -94.75000    	    41.25000    	    579.5000    	    451.4668    
   -94.25000    	    41.25000    	    579.5000    	    467.6060    
   -93.75000    	    41.25000    	    579.5000    	    469.1381    
   -93.25000    	    41.25000    	    579.5000    	    444.2196    
   -92.75000    	    41.25000    	    579.5000    	    504.4224    
   -92.25000    	    41.25000    	    579.5000    	    497.1178    
   -91.75000    	    41.25000    	    579.5000    	    499.7863    
   -91.25000    	    41.25000    	    579.5000    	    435.4059    
   -95.75000    	    41.75000    	    579.5000    	    393.8217    
   -95.25000    	    41.75000    	    579.5000    	    391.6909    
   -94.75000    	    41.75000    	    579.5000    	    409.2003    
   -94.25000    	    41.75000    	    579.5000    	    436.4728    
   -93.75000    	    41.75000    	    579.5000    	    422.7990    
   -93.25000    	    41.75000    	    579.5000    	    458.1683    
   -92.75000    	    41.75000    	    579.5000    	    492.1852    
   -92.25000    	    41.75000    	    579.5000    	    498.2552    
   -91.75000    	    41.75000    	    579.5000    	    501.2005    
   -91.25000    	    41.75000    	    579.5000    	    528.6943    
   -95.75000    	    42.25000    	    579.5000    	    362.5063    
   -95.25000    	    42.25000    	    579.5000    	    393.7649    
   -94.75000    	    42.25000    	    579.5000    	    395.5050    
   -94.25000    	    42.25000    	    579.5000    	    407.3207    
   -93.75000    	    42.25000    	    579.5000    	    430.0620    
   -93.25000    	    42.25000    	    579.5000    	    478.9940    
   -92.75000    	    42.25000    	    579.5000    	    496.8013    
   -92.25000    	    42.25000    	    579.5000    	    476.3660    
   -91.75000    	    42.25000    	    579.5000    	    528.9067    
   -91.25000    	    42.25000    	    579.5000    	    541.9681    
   -95.75000    	    42.75000    	    579.5000    	    333.8447    
   -95.25000    	    42.75000    	    579.5000    	    373.2883    
   -94.75000    	    42.75000    	    579.5000    	    385.0955    
   -94.25000    	    42.75000    	    579.5000    	    392.8536    
   -93.75000    	    42.75000    	    579.5000    	    404.3695    
   -93.25000    	    42.75000    	    579.5000    	    464.7277    
   -92.75000    	    42.75000    	    579.5000    	    490.2877    
   -92.25000    	    42.75000    	    579.5000    	    493.0304    
   -91.75000    	    42.75000    	    579.5000    	    521.0093    
   -91.25000    	    42.75000    	    579.5000    	    517.4150    
   -95.75000    	    43.25000    	    579.5000    	    338.8591    
   -95.25000    	    43.25000    	    579.5000    	    369.4763    
   -94.75000    	    43.25000    	    579.5000    	    371.5770    
   -94.25000    	    43.25000    	    579.5000    	    401.8984    
   -93.75000    	    43.25000    	    579.5000    	    415.5048    
   -93.25000    	    43.25000    	    579.5000    	    436.7579    
   -92.75000    	    43.25000    	    579.5000    	    445.0094    
   -92.25000    	    43.25000    	    579.5000    	    483.5870    
   -91.75000    	    43.25000    	    579.5000    	    498.4051    
   -91.25000    	    43.25000    	    579.5000    	    533.5129    
   -95.75000    	    40.25000    	    580.5000    	    480.6907    
   -95.25000    	    40.25000    	    580.5000    	    486.5572    
   -94.75000    	    40.25000    	    580.5000    	    508.4703    
   -94.25000    	    40.25000    	    580.5000    	    538.9634    
   -93.75000    	    40.25000    	    580.5000    	    534.4785    
   -93.25000    	    40.25000    	    580.5000    	    544.9637    
   -92.75000    	    40.25000    	    580.5000    	    540.0558    
   -92.25000    	    40.25000    	    580.5000    	    526.3007    
   -91.75000    	    40.25000    	    580.5000    	    450.1879    
   -91.25000    	    40.25000    	    580.5000    	    446.9538    
   -95.75000    	    40.75000    	    580.5000    	    481.5577    
   -95.25000    	    40.75000    	    580.5000    	    497.1761    
   -94.75000    	    40.75000    	    580.5000    	    479.6232    
   -94.25000    	    40.75000    	    580.5000    	    501.4010    
   -93.75000    	    40.75000    	    580.5000    	    504.1233    
   -93.25000    	    40.75000    	    580.5000    	    558.7415    
   -92.75000    	    40.75000    	    580.5000    	    541.3766    
   -92.25000    	    40.75000    	    580.5000    	    538.1402    
   -91.75000    	    40.75000    	    580.5000    	    528.8523    
   -91.25000    	    40.75000    	    580.5000    	    463.9631    
   -95.75000    	    41.25000    	    580.5000    	    469.1295    
   -95.25000    	    41.25000    	    580.5000    	    470.5271    
   -94.75000    	    41.25000    	    580.5000    	    481.6269    
   -94.25000    	    41.25000    	    580.5000    	    494.1945    
   -93.75000    	    41.25000    	    580.5000    	    495.4358    
   -93.25000    	    41.25000    	    580.5000    	    474.1258    
   -92.75000    	    41.25000    	    580.5000    	    532.9406    
   -92.25000    	    41.25000    	    580.5000    	    535.8937    
   -91.75000    	    41.25000    	    580.5000    	    541.6315    
   -91.25000    	    41.25000    	    580.5000    	    465.0349    
   -95.75000    	    41.75000    	    580.5000    	    450.8049    
   -95.25000    	    41.75000    	    580.5000    	    444.4239    
   -94.75000    	    41.75000    	    580.5000    	    460.6099    
   -94.25000    	    41.75000    	    580.5000    	    479.6105    
   -93.75000    	    41.75000    	    580.5000    	    462.9243    
   -93.25000    	    41.75000    	    580.5000    	    506.8983    
   -92.75000    	    41.75000    	    580.5000    	    534.1646    
   -92.25000    	    41.75000    	    580.5000    	    544.3526    
   -91.75000    	    41.75000    	    580.5000    	    553.1363    
   -91.25000    	    41.75000    	    580.5000    	    570.1763    
   -95.75000    	    42.25000    	    580.5000    	    415.0272    
   -95.25000    	    42.25000    	    580.5000    	    447.7744    
   -94.75000    	    42.25000    	    580.5000    	    453.3540    
   -94.25000    	    42.25000    	    580.5000    	    475.5427    
   -93.75000    	    42.25000    	    580.5000    	    494.5928    
   -93.25000    	    42.25000    	    580.5000    	    550.7007    
   -92.75000    	    42.25000    	    580.5000    	    574.8530    
   -92.25000    	    42.25000    	    580.5000    	    545.7058    
   -91.75000    	    42.25000    	    580.5000    	    596.2779    
   -91.25000    	    42.25000    	    580.5000    	    599.8851    
   -95.75000    	    42.75000    	    580.5000    	    378.5807    
   -95.25000    	    42.75000    	    580.5000    	    417.2982    
   -94.75000    	    42.75000    	    580.5000    	    429.2757    
   -94.25000    	    42.75000    	    580.5000    	    442.1364    
   -93.75000    	    42.75000    	    580.5000    	    463.2951    
   -93.25000    	    42.75000    	    580.5000    	    532.7589    
   -92.75000    	    42.75000    	    580.5000    	    551.1718    
   -92.25000    	    42.75000    	    580.5000    	    567.9452    
   -91.75000    	    42.75000    	    580.5000    	    588.7281    
   -91.25000    	    42.75000    	    580.5000    	    573.9403    
   -95.75000    	    43.25000    	    580.5000    	    375.4857    
   -95.25000    	    43.25000    	    580.5000    	    402.2908    
   -94.75000    	    43.25000    	    580.5000    	    403.7647    
   -94.25000    	    43.25000    	    580.5000    	    450.3413    
   -93.75000    	    43.25000    	    580.5000    	    455.1135    
   -93.25000    	    43.25000    	    580.5000    	    479.2664    
   -92.75000    	    43.25000    	    580.5000    	    483.2817    
   -92.25000    	    43.25000    	    580.5000    	    521.4313    
   -91.75000    	    43.25000    	    580.5000    	    536.7453    
   -91.25000    	    43.25000    	    580.5000    	    560.7501    
   -95.75000    	    40.25000    	    581.5000    	    501.6420    
   -95.25000    	    40.25000    	    581.5000    	    514.1923    
   -94.75000    	    40.25000    	    581.5000    	    526.4433    
   -94.25000    	    40.25000    	    581.5000    	    555.7258    
   -93.75000    	    40.25000    	    581.5000    	    564.6559    
   -93.25000    	    40.25000    	    581.5000    	    591.5007    
   -92.75000    	    40.25000    	    581.5000    	    576.3629    
   -92.25000    	    40.25000    	    581.5000    	    561.6193    
   -91.75000    	    40.25000    	    581.5000    	    489.2679    
   -91.25000    	    40.25000    	    581.5000    	    477.0352    
   -95.75000    	    40.75000    	    581.5000    	    554.4426    
   -95.25000    	    40.75000    	    581.5000    	    577.7769    
   -94.75000    	    40.75000    	    581.5000    	    555.2477    
   -94.25000    	    40.75000    	    581.5000    	    553.3336    
   -93.75000    	    40.75000    	    581.5000    	    535.4050    
   -93.25000    	    40.75000    	    581.5000    	    592.6112    
   -92.75000    	    40.75000    	    581.5000    	    569.4373    
   -92.25000    	    40.75000    	    581.5000    	    558.8908    
   -91.75000    	    40.75000    	    581.5000    	    547.2590    
   -91.25000    	    40.75000    	    581.5000    	    481.3936    
   -95.75000    	    41.25000    	    581.5000    	    529.1213    
   -95.25000    	    41.25000    	    581.5000    	    537.5855    
   -94.75000    	    41.25000    	    581.5000    	    558.3438    
   -94.25000    	    41.25000    	    581.5000    	    558.9388    
   -93.75000    	    41.25000    	    581.5000    	    539.6547    
   -93.25000    	    41.25000    	    581.5000    	    500.3440    
   -92.75000    	    41.25000    	    581.5000    	    529.0444    
   -92.25000    	    41.25000    	    581.5000    	    543.2660    
   -91.75000    	    41.25000    	    581.5000    	    553.3080    
   -91.25000    	    41.25000    	    581.5000    	    480.5240    
   -95.75000    	    41.75000    	    581.5000    	    485.6801    
   -95.25000    	    41.75000    	    581.5000    	    493.9061    
   -94.75000    	    41.75000    	    581.5000    	    510.8677    
   -94.25000    	    41.75000    	    581.5000    	    524.6428    
   -93.75000    	    41.75000    	    581.5000    	    521.0964    
   -93.25000    	    41.75000    	    581.5000    	    551.8624    
   -92.75000    	    41.75000    	    581.5000    	    558.5054    
   -92.25000    	    41.75000    	    581.5000    	    567.7978    
   -91.75000    	    41.75000    	    581.5000    	    571.4998    
   -91.25000    	    41.75000    	    581.5000    	    562.7404    
   -95.75000    	    42.25000    	    581.5000    	    455.5708    
   -95.25000    	    42.25000    	    581.5000    	    505.8680    
   -94.75000    	    42.25000    	    581.5000    	    506.1887    
   -94.25000    	    42.25000    	    581.5000    	    523.9766    
   -93.75000    	    42.25000    	    581.5000    	    541.4908    
   -93.25000    	    42.25000    	    581.5000    	    581.1462    
   -92.75000    	    42.25000    	    581.5000    	    594.5359    
   -92.25000    	    42.25000    	    581.5000    	    562.3784    
   -91.75000    	    42.25000    	    581.5000    	    612.2157    
   -91.25000    	    42.25000    	    581.5000    	    609.2578    
   -95.75000    	    42.75000    	    581.5000    	    421.2724    
   -95.25000    	    42.75000    	    581.5000    	    462.9886    
   -94.75000    	    42.75000    	    581.5000    	    467.9203    
   -94.25000    	    42.75000    	    581.5000    	    481.0606    
   -93.75000    	    42.75000    	    581.5000    	    509.3802    
   -93.25000    	    42.75000    	    581.5000    	    564.1802    
   -92.75000    	    42.75000    	    581.5000    	    574.8298    
   -92.25000    	    42.75000    	    581.5000    	    580.7090    
   -91.75000    	    42.75000    	    581.5000    	    601.8737    
   -91.25000    	    42.75000    	    581.5000    	    588.6307    
   -95.75000    	    43.25000    	    581.5000    	    412.1113    
   -95.25000    	    43.25000    	    581.5000    	    429.1830    
   -94.75000    	    43.25000    	    581.5000    	    426.6786    
   -94.25000    	    43.25000    	    581.5000    	    489.7441    
   -93.75000    	    43.25000    	    581.5000    	    500.1018    
   -93.25000    	    43.25000    	    581.5000    	    527.8010    
   -92.75000    	    43.25000    	    581.5000    	    536.1937    
   -92.25000    	    43.25000    	    581.5000    	    564.3954    
   -91.75000    	    43.25000    	    581.5000    	    567.8958    
   -91.25000    	    43.25000    	    581.5000    	    568.6565    
   -95.75000    	    40.25000    	    582.5000    	    471.5485    
   -95.25000    	    40.25000    	    582.5000    	    480.7173    
   -94.75000    	    40.25000    	    582.5000    	    498.2266    
   -94.25000    	    40.25000    	    582.5000    	    549.3486    
   -93.75000    	    40.25000    	    582.5000    	    588.6122    
   -93.25000    	    40.25000    	    582.5000    	    625.3331    
   -92.75000    	    40.25000    	    582.5000    	    623.2390    
   -92.25000    	    40.25000    	    582.5000    	    594.6418    
   -91.75000    	    40.25000    	    582.5000    	    516.8287    
   -91.25000    	    40.25000    	    582.5000    	    491.3827    
   -95.75000    	    40.75000    	    582.5000    	    547.3057    
   -95.25000    	    40.75000    	    582.5000    	    558.5903    
   -94.75000    	    40.75000    	    582.5000    	    563.1901    
   -94.25000    	    40.75000    	    582.5000    	    592.3890    
   -93.75000    	    40.75000    	    582.5000    	    569.9904    
   -93.25000    	    40.75000    	    582.5000    	    623.0183    
   -92.75000    	    40.75000    	    582.5000    	    605.2231    
   -92.25000    	    40.75000    	    582.5000    	    566.6113    
   -91.75000    	    40.75000    	    582.5000    	    550.0009    
   -91.25000    	    40.75000    	    582.5000    	    485.1514    
   -95.75000    	    41.25000    	    582.5000    	    521.9111    
   -95.25000    	    41.25000    	    582.5000    	    530.7617    
   -94.75000    	    41.25000    	    582.5000    	    575.1666    
   -94.25000    	    41.25000    	    582.5000    	    589.0223    
   -93.75000    	    41.25000    	    582.5000    	    584.1370    
   -93.25000    	    41.25000    	    582.5000    	    556.0275    
   -92.75000    	    41.25000    	    582.5000    	    539.0803    
   -92.25000    	    41.25000    	    582.5000    	    546.2422    
   -91.75000    	    41.25000    	    582.5000    	    539.2755    
   -91.25000    	    41.25000    	    582.5000    	    470.5305    
   -95.75000    	    41.75000    	    582.5000    	    466.1235    
   -95.25000    	    41.75000    	    582.5000    	    499.7221    
   -94.75000    	    41.75000    	    582.5000    	    542.7540    
   -94.25000    	    41.75000    	    582.5000    	    552.4021    
   -93.75000    	    41.75000    	    582.5000    	    559.5770    
   -93.25000    	    41.75000    	    582.5000    	    569.4576    
   -92.75000    	    41.75000    	    582.5000    	    568.7410    
   -92.25000    	    41.75000    	    582.5000    	    581.8195    
   -91.75000    	    41.75000    	    582.5000    	    575.6210    
   -91.25000    	    41.75000    	    582.5000    	    551.1034    
   -95.75000    	    42.25000    	    582.5000    	    455.7650    
   -95.25000    	    42.25000    	    582.5000    	    520.9987    
   -94.75000    	    42.25000    	    582.5000    	    506.3541    
   -94.25000    	    42.25000    	    582.5000    	    527.3177    
   -93.75000    	    42.25000    	    582.5000    	    545.7952    
   -93.25000    	    42.25000    	    582.5000    	    571.0253    
   -92.75000    	    42.25000    	    582.5000    	    579.3424    
   -92.25000    	    42.25000    	    582.5000    	    548.9191    
   -91.75000    	    42.25000    	    582.5000    	    590.8968    
   -91.25000    	    42.25000    	    582.5000    	    591.9300    
   -95.75000    	    42.75000    	    582.5000    	    431.0155    
   -95.25000    	    42.75000    	    582.5000    	    473.8829    
   -94.75000    	    42.75000    	    582.5000    	    467.9271    
   -94.25000    	    42.75000    	    582.5000    	    479.0945    
   -93.75000    	    42.75000    	    582.5000    	    507.9328    
   -93.25000    	    42.75000    	    582.5000    	    548.2521    
   -92.75000    	    42.75000    	    582.5000    	    568.2217    
   -92.25000    	    42.75000    	    582.5000    	    563.7906    
   -91.75000    	    42.75000    	    582.5000    	    577.4582    
   -91.25000    	    42.75000    	    582.5000    	    565.9943    
   -95.75000    	    43.25000    	    582.5000    	    408.8584    
   -95.25000    	    43.25000    	    582.5000    	    423.0292    
   -94.75000    	    43.25000    	    582.5000    	    420.0920    
   -94.25000    	    43.25000    	    582.5000    	    489.0025    
   -93.75000    	    43.25000    	    582.5000    	    507.1205    
   -93.25000    	    43.25000    	    582.5000    	    534.3414    
   -92.75000    	    43.25000    	    582.5000    	    550.0995    
   -92.25000    	    43.25000    	    582.5000    	    564.1484    
   -91.75000    	    43.25000    	    582.5000    	    566.4558    
   -91.25000    	    43.25000    	    582.5000    	    558.9998    
   -95.75000    	    40.25000    	    583.5000    	    393.3224    
   -95.25000    	    40.25000    	    583.5000    	    400.7399    
   -94.75000    	    40.25000    	    583.5000    	    422.1836    
   -94.25000    	    40.25000    	    583.5000    	    479.1654    
   -93.75000    	    40.25000    	    583.5000    	    536.7702    
   -93.25000    	    40.25000    	    583.5000    	    581.6285    
   -92.75000    	    40.25000    	    583.5000    	    592.2111    
   -92.25000    	    40.25000    	    583.5000    	    552.0818    
   -91.75000    	    40.25000    	    583.5000    	    461.4686    
   -91.25000    	    40.25000    	    583.5000    	    436.1684    
   -95.75000    	    40.75000    	    583.5000    	    454.1069    
   -95.25000    	    40.75000    	    583.5000    	    455.8401    
   -94.75000    	    40.75000    	    583.5000    	    477.3048    
   -94.25000    	    40.75000    	    583.5000    	    530.0186    
   -93.75000    	    40.75000    	    583.5000    	    520.0944    
